location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
19880319T0200,3.6502452
19880319T0300,2.7302456
19880319T0400,2.2202454
19880319T0500,2.2402453
19880319T0600,2.2402453
19880319T0700,2.4002454
19880319T0800,3.0502453
19880319T0900,4.940245
19880319T1000,5.380245
19880319T1100,8.110246
19880319T1200,8.760245
19880319T1300,8.850245
19880319T1400,8.680245
19880319T1500,8.850245
19880319T1600,9.030245
19880319T1700,9.140245
19880319T1800,9.050245
19880319T1900,9.040245
19880319T2000,8.850245
19880319T2100,8.330246
19880319T2200,7.610245
19880319T2300,8.010245
19880320T0000,7.8402452
19880320T0100,7.940245
19880320T0200,8.220245
19880320T0300,8.280246
19880320T0400,8.570246
19880320T0500,8.650246
19880320T0600,8.930245
19880320T0700,9.100245
19880320T0800,9.670245
19880320T0900,11.570246
19880320T1000,11.580245
19880320T1100,14.000245
19880320T1200,14.3102455
19880320T1300,14.820246
19880320T1400,14.840245
19880320T1500,16.250246
19880320T1600,16.110247
19880320T1700,15.890245
19880320T1800,14.300245
19880320T1900,13.790245
19880320T2000,13.680245
19880320T2100,11.320246
19880320T2200,11.090245
19880320T2300,10.710245
19880321T0000,10.540245
19880321T0100,10.130245
19880321T0200,10.260245
19880321T0300,10.110246
19880321T0400,10.340245
19880321T0500,10.540245
19880321T0600,10.900246
19880321T0700,11.440246
19880321T0800,11.950245
19880321T0900,12.650246
19880321T1000,12.890245
19880321T1100,13.680245
19880321T1200,13.480246
19880321T1300,13.220245
19880321T1400,13.200245
19880321T1500,13.290245
19880321T1600,12.980246
19880321T1700,12.700245
19880321T1800,11.600245
19880321T1900,11.210245
19880321T2000,11.190246
19880321T2100,9.740245
19880321T2200,9.760245
19880321T2300,9.250245
19880322T0000,9.070246
19880322T0100,8.8102455
19880322T0200,8.750245
19880322T0300,7.9702454
19880322T0400,7.7002454
19880322T0500,7.6602454
19880322T0600,7.1602454
19880322T0700,6.900245
19880322T0800,6.8202453
19880322T0900,7.3302455
19880322T1000,7.8702455
19880322T1100,9.150246
19880322T1200,9.180245
19880322T1300,9.410245
19880322T1400,9.390245
19880322T1500,9.140245
19880322T1600,9.280245
19880322T1700,9.460245
19880322T1800,8.710245
19880322T1900,7.7402453
19880322T2000,6.8402452
19880322T2100,6.2602453
19880322T2200,5.4302454
19880322T2300,6.2002454
19880323T0000,6.290245
19880323T0100,6.1402454
19880323T0200,5.630245
19880323T0300,5.7402453
19880323T0400,5.2002454
19880323T0500,5.5702453
19880323T0600,6.270245
19880323T0700,6.610245
19880323T0800,6.7602453
19880323T0900,7.360245
19880323T1000,7.270245
19880323T1100,8.750245
19880323T1200,8.790245
19880323T1300,8.680245
19880323T1400,9.830245
19880323T1500,9.850245
19880323T1600,9.670245
19880323T1700,8.870245
19880323T1800,8.780245
19880323T1900,8.0602455
19880323T2000,7.960245
19880323T2100,7.6802454
19880323T2200,7.790245
19880323T2300,7.2602453
19880324T0000,7.6002455
19880324T0100,7.3502455
19880324T0200,7.3902454
19880324T0300,6.5102453
19880324T0400,6.3002453
19880324T0500,6.420245
19880324T0600,5.7602453
19880324T0700,6.1002455
19880324T0800,6.3202453
19880324T0900,6.540245
19880324T1000,6.5802455
19880324T1100,7.2802453
19880324T1200,7.290245
19880324T1300,8.280246
19880324T1400,8.750245
19880324T1500,9.130245
19880324T1600,8.870245
19880324T1700,8.390245
19880324T1800,7.960245
19880324T1900,7.9302454
19880324T2000,8.190246
19880324T2100,8.460245
19880324T2200,8.520246
19880324T2300,8.870245
19880325T0000,9.080245
19880325T0100,9.090245
19880325T0200,9.010245
19880325T0300,8.230246
19880325T0400,7.9902453
19880325T0500,8.280246
19880325T0600,8.130245
19880325T0700,7.6802454
19880325T0800,7.480245
19880325T0900,9.020246
19880325T1000,9.650246
19880325T1100,10.490245
19880325T1200,10.400246
19880325T1300,9.890245
19880325T1400,10.100245
19880325T1500,10.110246
19880325T1600,9.970245
19880325T1700,11.200245
19880325T1800,10.520246
19880325T1900,10.330245
19880325T2000,10.370245
19880325T2100,9.510245
19880325T2200,9.340245
19880325T2300,8.450246
19880326T0000,8.250245
19880326T0100,8.110246
19880326T0200,8.300245
19880326T0300,7.0102453
19880326T0400,6.400245
19880326T0500,6.400245
19880326T0600,5.900245
19880326T0700,5.5702453
19880326T0800,5.3402452
19880326T0900,5.7202454
19880326T1000,5.250245
19880326T1100,7.7402453
19880326T1200,8.710245
19880326T1300,9.0602455
19880326T1400,9.400246
19880326T1500,10.160245
19880326T1600,9.610246
19880326T1700,9.400246
19880326T1800,8.140245
19880326T1900,6.440245
19880326T2000,5.8902454
19880326T2100,4.920245
19880326T2200,5.0602455
19880326T2300,5.150245
19880327T0000,4.7002454
19880327T0100,4.6802454
19880327T0200,5.190245
19880327T0300,5.0302453
19880327T0400,4.770245
19880327T0500,4.730245
19880327T0600,4.8502455
19880327T0700,5.250245
19880327T0800,5.110245
19880327T0900,5.3902454
19880327T1000,5.2402453
19880327T1100,6.170245
19880327T1200,6.1202455
19880327T1300,6.610245
19880327T1400,6.4902453
19880327T1500,6.420245
19880327T1600,6.2202454
19880327T1700,6.630245
19880327T1800,5.860245
19880327T1900,5.690245
19880327T2000,5.860245
19880327T2100,5.6002455
19880327T2200,5.5302453
19880327T2300,5.2002454
19880328T0000,5.2202454
19880328T0100,5.2202454
19880328T0200,5.3502455
19880328T0300,5.3002453
19880328T0400,5.1402454
19880328T0500,5.290245
19880328T0600,5.290245
19880328T0700,5.860245
19880328T0800,5.440245
19880328T0900,6.170245
19880328T1000,6.1202455
19880328T1100,8.340245
19880328T1200,8.230246
19880328T1300,8.600245
19880328T1400,8.690246
19880328T1500,9.220245
19880328T1600,9.0602455
19880328T1700,9.130245
19880328T1800,8.370246
19880328T1900,7.440245
19880328T2000,7.3302455
19880328T2100,6.690245
19880328T2200,6.690245
19880328T2300,5.420245
19880329T0000,5.6002455
19880329T0100,5.290245
19880329T0200,4.3302455
19880329T0300,4.2802453
19880329T0400,4.2002454
19880329T0500,4.3102455
19880329T0600,4.6002455
19880329T0700,4.690245
19880329T0800,5.380245
19880329T0900,7.2602453
19880329T1000,7.7802453
19880329T1100,10.660245
19880329T1200,10.670245
19880329T1300,10.8102455
19880329T1400,10.700245
19880329T1500,11.730246
19880329T1600,12.030245
19880329T1700,12.180245
19880329T1800,10.770246
19880329T1900,9.610246
19880329T2000,9.360246
19880329T2100,7.750245
19880329T2200,7.8302455
19880329T2300,7.4702454
19880330T0000,7.2602453
19880330T0100,7.3302455
19880330T0200,6.710245
19880330T0300,6.860245
19880330T0400,6.3402452
19880330T0500,6.500245
19880330T0600,6.170245
19880330T0700,6.3102455
19880330T0800,6.7402453
19880330T0900,7.7002454
19880330T1000,8.240246
19880330T1100,8.910245
19880330T1200,9.000245
19880330T1300,9.450245
19880330T1400,8.910245
19880330T1500,8.770246
19880330T1600,8.670245
19880330T1700,8.890245
19880330T1800,8.250245
19880330T1900,7.3202453
19880330T2000,7.150245
19880330T2100,6.6602454
19880330T2200,6.6202455
19880330T2300,6.4902453
19880331T0000,6.380245
19880331T0100,6.020245
19880331T0200,5.5502453
19880331T0300,5.0502453
19880331T0400,5.0102453
19880331T0500,5.0102453
19880331T0600,4.8502455
19880331T0700,4.7602453
19880331T0800,4.610245
19880331T0900,4.900245
19880331T1000,4.9502454
19880331T1100,5.8302455
19880331T1200,5.9902453
19880331T1300,6.440245
19880331T1400,6.480245
19880331T1500,6.730245
19880331T1600,6.6602454
19880331T1700,6.5602455
19880331T1800,5.940245
19880331T1900,5.400245
19880331T2000,5.2002454
19880331T2100,4.7402453
19880331T2200,4.8502455
19880331T2300,4.630245
19880401T0000,4.4102454
19880401T0100,4.3102455
19880401T0200,4.4302454
19880401T0300,4.170245
19880401T0400,4.2502456
19880401T0500,4.2302456
19880401T0600,4.2002454
19880401T0700,4.790245
19880401T0800,5.110245
19880401T0900,5.670245
19880401T1000,5.7202454
19880401T1100,7.420245
19880401T1200,7.650245
19880401T1300,7.790245
19880401T1400,7.9702454
19880401T1500,8.180245
19880401T1600,8.540245
19880401T1700,8.450246
19880401T1800,7.8702455
19880401T1900,7.230245
19880401T2000,8.330246
19880401T2100,6.8002453
19880401T2200,5.980245
19880401T2300,2.6002455
19880402T0000,1.6702454
19880402T0100,0.9002454
19880402T0200,0.9602454
19880402T0300,0.35024542
19880402T0400,0.4402454
19880402T0500,0.47024542
19880402T0600,0.3202454
19880402T0700,1.7802454
19880402T0800,2.2002454
19880402T0900,5.360245
19880402T1000,5.790245
19880402T1100,9.250245
19880402T1200,9.800245
19880402T1300,10.460245
19880402T1400,10.970245
19880402T1500,12.160245
19880402T1600,12.200245
19880402T1700,11.790245
19880402T1800,9.990245
19880402T1900,7.380245
19880402T2000,6.7802453
19880402T2100,4.9302454
19880402T2200,4.8302455
19880402T2300,3.3702455
19880403T0000,3.1702452
19880403T0100,3.1702452
19880403T0200,2.8002453
19880403T0300,1.6002454
19880403T0400,1.3902454
19880403T0500,1.4202454
19880403T0600,1.2302454
19880403T0700,2.8102455
19880403T0800,3.3502455
19880403T0900,7.1002455
19880403T1000,7.5602455
19880403T1100,11.730246
19880403T1200,12.260245
19880403T1300,13.000245
19880403T1400,13.400246
19880403T1500,14.120245
19880403T1600,14.170245
19880403T1700,13.990245
19880403T1800,12.330245
19880403T1900,10.040245
19880403T2000,9.650246
19880403T2100,8.3102455
19880403T2200,7.6202455
19880403T2300,5.690245
19880404T0000,5.8502455
19880404T0100,6.150245
19880404T0200,5.360245
19880404T0300,4.4602456
19880404T0400,3.5102453
19880404T0500,3.0902452
19880404T0600,2.6902456
19880404T0700,4.1602454
19880404T0800,4.8502455
19880404T0900,6.610245
19880404T1000,7.0602455
19880404T1100,10.230246
19880404T1200,10.8102455
19880404T1300,11.450245
19880404T1400,11.890245
19880404T1500,12.830245
19880404T1600,12.890245
19880404T1700,12.840245
19880404T1800,12.040245
19880404T1900,11.030245
19880404T2000,10.520246
19880404T2100,9.0602455
19880404T2200,9.190246
19880404T2300,6.980245
19880405T0000,6.900245
19880405T0100,6.9902453
19880405T0200,6.4902453
19880405T0300,6.150245
19880405T0400,5.730245
19880405T0500,5.7002454
19880405T0600,5.460245
19880405T0700,6.460245
19880405T0800,6.3102455
19880405T0900,8.000245
19880405T1000,8.380245
19880405T1100,10.720245
19880405T1200,10.730246
19880405T1300,10.640245
19880405T1400,10.480246
19880405T1500,11.030245
19880405T1600,10.770246
19880405T1700,10.780245
19880405T1800,9.960245
19880405T1900,9.5602455
19880405T2000,9.590245
19880405T2100,8.830245
19880405T2200,8.8102455
19880405T2300,7.860245
19880406T0000,7.7202454
19880406T0100,6.790245
19880406T0200,6.270245
19880406T0300,6.0302453
19880406T0400,5.9902453
19880406T0500,6.150245
19880406T0600,6.1002455
19880406T0700,6.8102455
19880406T0800,7.6202455
19880406T0900,9.030245
19880406T1000,9.020246
19880406T1100,12.340245
19880406T1200,12.960245
19880406T1300,13.690246
19880406T1400,14.300245
19880406T1500,15.090245
19880406T1600,15.210245
19880406T1700,14.840245
19880406T1800,13.710245
19880406T1900,12.130245
19880406T2000,11.840245
19880406T2100,11.170245
19880406T2200,10.740245
19880406T2300,9.590245
19880407T0000,9.520246
19880407T0100,8.380245
19880407T0200,7.3702455
19880407T0300,6.690245
19880407T0400,6.650245
19880407T0500,6.4902453
19880407T0600,6.420245
19880407T0700,7.360245
19880407T0800,8.190246
19880407T0900,10.940246
19880407T1000,11.380245
19880407T1100,14.180245
19880407T1200,14.420245
19880407T1300,14.570246
19880407T1400,15.030245
19880407T1500,15.820246
19880407T1600,15.630245
19880407T1700,15.930245
19880407T1800,14.460245
19880407T1900,13.740245
19880407T2000,13.400246
19880407T2100,11.260245
19880407T2200,11.670245
19880407T2300,10.680245
19880408T0000,10.350245
19880408T0100,10.600245
19880408T0200,10.840245
19880408T0300,10.500245
19880408T0400,10.290245
19880408T0500,10.350245
19880408T0600,10.320246
19880408T0700,10.440246
19880408T0800,9.900246
19880408T0900,10.410245
19880408T1000,10.3102455
19880408T1100,12.200245
19880408T1200,12.0602455
19880408T1300,12.460245
19880408T1400,12.790245
19880408T1500,13.990245
19880408T1600,13.370245
19880408T1700,12.8102455
19880408T1800,12.160245
19880408T1900,11.3102455
19880408T2000,11.230246
19880408T2100,10.080245
19880408T2200,9.820246
19880408T2300,8.640245
19880409T0000,7.960245
19880409T0100,8.110246
19880409T0200,8.040245
19880409T0300,7.5602455
19880409T0400,7.9702454
19880409T0500,7.5302453
19880409T0600,7.500245
19880409T0700,7.8002453
19880409T0800,7.9502454
19880409T0900,9.570246
19880409T1000,10.140245
19880409T1100,13.360246
19880409T1200,13.450245
19880409T1300,13.260245
19880409T1400,13.160245
19880409T1500,13.750245
19880409T1600,13.600245
19880409T1700,13.340245
19880409T1800,10.8102455
19880409T1900,9.280245
19880409T2000,9.050245
19880409T2100,7.980245
19880409T2200,7.6802454
19880409T2300,6.5502453
19880410T0000,6.3502455
19880410T0100,6.190245
19880410T0200,5.630245
19880410T0300,4.6202455
19880410T0400,4.2802453
19880410T0500,4.3102455
19880410T0600,4.110245
19880410T0700,3.9102454
19880410T0800,3.8202453
19880410T0900,4.7402453
19880410T1000,4.9302454
19880410T1100,7.5602455
19880410T1200,7.520245
19880410T1300,7.6002455
19880410T1400,8.180245
19880410T1500,9.770246
19880410T1600,10.130245
19880410T1700,10.350245
19880410T1800,10.020246
19880410T1900,8.280246
19880410T2000,7.2802453
19880410T2100,6.6602454
19880410T2200,6.0702453
19880410T2300,3.9802456
19880411T0000,3.8302455
19880411T0100,3.2202454
19880411T0200,2.4002454
19880411T0300,1.2002454
19880411T0400,0.7802454
19880411T0500,0.8202454
19880411T0600,0.6502454
19880411T0700,3.7002454
19880411T0800,4.360245
19880411T0900,7.610245
19880411T1000,8.430245
19880411T1100,13.600245
19880411T1200,13.970245
19880411T1300,14.510245
19880411T1400,14.870245
19880411T1500,16.640245
19880411T1600,17.060246
19880411T1700,16.950245
19880411T1800,15.500245
19880411T1900,13.380245
19880411T2000,12.720245
19880411T2100,10.540245
19880411T2200,9.450245
19880411T2300,7.440245
19880412T0000,7.190245
19880412T0100,7.400245
19880412T0200,7.860245
19880412T0300,7.940245
19880412T0400,8.050245
19880412T0500,7.8702455
19880412T0600,7.880245
19880412T0700,8.820246
19880412T0800,9.210245
19880412T0900,11.960245
19880412T1000,12.590245
19880412T1100,14.880245
19880412T1200,15.420245
19880412T1300,16.010246
19880412T1400,15.830245
19880412T1500,13.800245
19880412T1600,12.840245
19880412T1700,12.370245
19880412T1800,10.890245
19880412T1900,10.500245
19880412T2000,10.580245
19880412T2100,10.050245
19880412T2200,9.960245
19880412T2300,9.710245
19880413T0000,9.8102455
19880413T0100,9.870245
19880413T0200,10.040245
19880413T0300,9.580245
19880413T0400,9.340245
19880413T0500,9.290245
19880413T0600,9.220245
19880413T0700,9.180245
19880413T0800,9.700245
19880413T0900,10.360246
19880413T1000,10.8102455
19880413T1100,11.430245
19880413T1200,11.380245
19880413T1300,11.010245
19880413T1400,9.780245
19880413T1500,8.780245
19880413T1600,8.230246
19880413T1700,8.020246
19880413T1800,7.520245
19880413T1900,7.170245
19880413T2000,7.6402454
19880413T2100,6.880245
19880413T2200,6.5802455
19880413T2300,5.5702453
19880414T0000,4.8502455
19880414T0100,4.130245
19880414T0200,4.0002456
19880414T0300,2.4102454
19880414T0400,1.7202454
19880414T0500,1.4902453
19880414T0600,1.1702454
19880414T0700,2.6302452
19880414T0800,3.6502452
19880414T0900,6.1802454
19880414T1000,7.2202454
19880414T1100,11.320246
19880414T1200,11.870245
19880414T1300,12.720245
19880414T1400,13.280245
19880414T1500,14.790245
19880414T1600,15.020246
19880414T1700,14.860246
19880414T1800,13.040245
19880414T1900,10.420245
19880414T2000,9.440246
19880414T2100,7.670245
19880414T2200,7.4302454
19880414T2300,6.1402454
19880415T0000,5.8202453
19880415T0100,5.0702453
19880415T0200,4.8302455
19880415T0300,3.8602452
19880415T0400,3.2602453
19880415T0500,2.8302455
19880415T0600,2.9802456
19880415T0700,4.6002455
19880415T0800,5.4502454
19880415T0900,9.800245
19880415T1000,10.910245
19880415T1100,15.380245
19880415T1200,15.890245
19880415T1300,16.700245
19880415T1400,17.190245
19880415T1500,18.440245
19880415T1600,18.530245
19880415T1700,18.420246
19880415T1800,16.850245
19880415T1900,17.560246
19880415T2000,16.450245
19880415T2100,13.800245
19880415T2200,12.610246
19880415T2300,10.770246
19880416T0000,10.710245
19880416T0100,10.290245
19880416T0200,10.080245
19880416T0300,9.990245
19880416T0400,9.980246
19880416T0500,9.670245
19880416T0600,9.570246
19880416T0700,10.770246
19880416T0800,11.740245
19880416T0900,14.5602455
19880416T1000,14.920245
19880416T1100,19.380245
19880416T1200,20.130245
19880416T1300,20.750246
19880416T1400,21.050245
19880416T1500,21.330246
19880416T1600,21.330246
19880416T1700,21.400246
19880416T1800,19.020245
19880416T1900,16.250246
19880416T2000,15.870245
19880416T2100,14.980246
19880416T2200,14.600245
19880416T2300,13.040245
19880417T0000,13.690246
19880417T0100,12.970245
19880417T0200,13.080245
19880417T0300,12.600245
19880417T0400,12.540245
19880417T0500,12.240245
19880417T0600,12.200245
19880417T0700,12.3102455
19880417T0800,12.130245
19880417T0900,12.800245
19880417T1000,12.740245
19880417T1100,15.250245
19880417T1200,15.610246
19880417T1300,15.930245
19880417T1400,16.290245
19880417T1500,17.500246
19880417T1600,17.840246
19880417T1700,17.790245
19880417T1800,17.150246
19880417T1900,15.150246
19880417T2000,15.390245
19880417T2100,13.040245
19880417T2200,12.410245
19880417T2300,11.100245
19880418T0000,10.860246
19880418T0100,11.450245
19880418T0200,11.430245
19880418T0300,10.900246
19880418T0400,10.500245
19880418T0500,10.890245
19880418T0600,11.240245
19880418T0700,12.020246
19880418T0800,12.480246
19880418T0900,15.550245
19880418T1000,16.080246
19880418T1100,19.100245
19880418T1200,19.590246
19880418T1300,19.960245
19880418T1400,20.360245
19880418T1500,21.080246
19880418T1600,20.590246
19880418T1700,20.510244
19880418T1800,20.070246
19880418T1900,17.860245
19880418T2000,17.290245
19880418T2100,14.510245
19880418T2200,14.500245
19880418T2300,12.600245
19880419T0000,12.710245
19880419T0100,12.740245
19880419T0200,12.330245
19880419T0300,11.160245
19880419T0400,10.800245
19880419T0500,10.580245
19880419T0600,10.770246
19880419T0700,11.450245
19880419T0800,12.510245
19880419T0900,16.300245
19880419T1000,17.050245
19880419T1100,21.030245
19880419T1200,21.540245
19880419T1300,22.270245
19880419T1400,22.830246
19880419T1500,23.840246
19880419T1600,23.450245
19880419T1700,23.670246
19880419T1800,21.850245
19880419T1900,19.240246
19880419T2000,20.170246
19880419T2100,17.010244
19880419T2200,16.860245
19880419T2300,14.370245
19880420T0000,13.360246
19880420T0100,13.670245
19880420T0200,13.430245
19880420T0300,13.010245
19880420T0400,13.010245
19880420T0500,12.770246
19880420T0600,12.520246
19880420T0700,12.540245
19880420T0800,12.230246
19880420T0900,11.910245
19880420T1000,11.570246
19880420T1100,11.620245
19880420T1200,11.460245
19880420T1300,11.450245
19880420T1400,11.750245
19880420T1500,13.200245
19880420T1600,13.970245
19880420T1700,14.3102455
19880420T1800,14.020246
19880420T1900,12.150246
19880420T2000,12.510245
19880420T2100,10.780245
19880420T2200,9.690246
19880420T2300,8.340245
19880421T0000,8.070246
19880421T0100,7.8102455
19880421T0200,7.6002455
19880421T0300,6.980245
19880421T0400,6.480245
19880421T0500,6.610245
19880421T0600,6.9702454
19880421T0700,8.630245
19880421T0800,8.510245
19880421T0900,11.880245
19880421T1000,12.790245
19880421T1100,16.540245
19880421T1200,16.650246
19880421T1300,17.290245
19880421T1400,17.330246
19880421T1500,17.770245
19880421T1600,17.830246
19880421T1700,17.830246
19880421T1800,16.940245
19880421T1900,14.990245
19880421T2000,13.420245
19880421T2100,11.450245
19880421T2200,11.550245
19880421T2300,9.480246
19880422T0000,9.450245
19880422T0100,9.0602455
19880422T0200,8.270246
19880422T0300,7.150245
19880422T0400,6.3402452
19880422T0500,6.3702455
19880422T0600,7.020245
19880422T0700,8.8102455
19880422T0800,10.210245
19880422T0900,13.140245
19880422T1000,13.990245
19880422T1100,17.650246
19880422T1200,17.870245
19880422T1300,18.860245
19880422T1400,19.110245
19880422T1500,19.830246
19880422T1600,19.900246
19880422T1700,19.580246
19880422T1800,17.990246
19880422T1900,16.350246
19880422T2000,15.470245
19880422T2100,12.420245
19880422T2200,11.260245
19880422T2300,9.000245
19880423T0000,8.900246
19880423T0100,8.740245
19880423T0200,8.800245
19880423T0300,7.7402453
19880423T0400,7.3302455
19880423T0500,7.0802455
19880423T0600,7.150245
19880423T0700,8.720245
19880423T0800,8.380245
19880423T0900,10.650246
19880423T1000,11.250245
19880423T1100,14.280245
19880423T1200,14.540245
19880423T1300,15.180245
19880423T1400,15.210245
19880423T1500,15.510245
19880423T1600,15.750245
19880423T1700,15.720245
19880423T1800,13.900246
19880423T1900,11.760245
19880423T2000,11.520246
19880423T2100,9.770246
19880423T2200,9.200245
19880423T2300,6.8402452
19880424T0000,6.4502454
19880424T0100,5.770245
19880424T0200,5.000245
19880424T0300,2.8702455
19880424T0400,2.1102452
19880424T0500,1.7902454
19880424T0600,2.1702454
19880424T0700,3.9502454
19880424T0800,4.5502453
19880424T0900,7.0502453
19880424T1000,8.050245
19880424T1100,12.000245
19880424T1200,12.5602455
19880424T1300,13.580245
19880424T1400,13.930245
19880424T1500,15.130245
19880424T1600,15.120245
19880424T1700,14.950245
19880424T1800,13.660245
19880424T1900,11.590245
19880424T2000,9.930245
19880424T2100,7.6002455
19880424T2200,6.3002453
19880424T2300,3.6702452
19880425T0000,3.5302453
19880425T0100,3.6502452
19880425T0200,3.5002456
19880425T0300,2.1902454
19880425T0400,1.4502454
19880425T0500,1.4102454
19880425T0600,1.3502455
19880425T0700,4.4702454
19880425T0800,4.9702454
19880425T0900,8.340245
19880425T1000,9.170245
19880425T1100,13.050245
19880425T1200,13.540245
19880425T1300,14.250245
19880425T1400,14.750245
19880425T1500,16.030245
19880425T1600,16.390245
19880425T1700,16.240246
19880425T1800,14.880245
19880425T1900,13.070246
19880425T2000,12.380245
19880425T2100,9.450245
19880425T2200,8.190246
19880425T2300,5.770245
19880426T0000,6.630245
19880426T0100,6.750245
19880426T0200,6.3502455
19880426T0300,4.150245
19880426T0400,3.4502454
19880426T0500,3.2502456
19880426T0600,3.5002456
19880426T0700,5.8302455
19880426T0800,6.520245
19880426T0900,9.830245
19880426T1000,10.460245
19880426T1100,14.690246
19880426T1200,15.410245
19880426T1300,15.740245
19880426T1400,16.360247
19880426T1500,17.550245
19880426T1600,17.350245
19880426T1700,16.940245
19880426T1800,15.210245
19880426T1900,13.960245
19880426T2000,13.380245
19880426T2100,12.190246
19880426T2200,11.690246
19880426T2300,10.380245
19880427T0000,10.200245
19880427T0100,9.850245
19880427T0200,8.650246
19880427T0300,7.1402454
19880427T0400,6.6802454
19880427T0500,7.3202453
19880427T0600,8.010245
19880427T0700,9.170245
19880427T0800,9.270246
19880427T0900,9.770246
19880427T1000,9.620245
19880427T1100,11.8102455
19880427T1200,11.050245
19880427T1300,10.950245
19880427T1400,10.630245
19880427T1500,11.050245
19880427T1600,11.010245
19880427T1700,11.620245
19880427T1800,11.600245
19880427T1900,10.900246
19880427T2000,11.240245
19880427T2100,10.030245
19880427T2200,9.420245
19880427T2300,9.150246
19880428T0000,9.340245
19880428T0100,9.350245
19880428T0200,9.030245
19880428T0300,8.010245
19880428T0400,7.150245
19880428T0500,7.650245
19880428T0600,7.770245
19880428T0700,7.9702454
19880428T0800,8.210245
19880428T0900,9.260245
19880428T1000,9.620245
19880428T1100,12.000245
19880428T1200,12.230246
19880428T1300,12.110246
19880428T1400,12.530245
19880428T1500,13.010245
19880428T1600,13.290245
19880428T1700,13.230246
19880428T1800,12.760245
19880428T1900,11.510245
19880428T2000,12.400246
19880428T2100,11.020246
19880428T2200,10.130245
19880428T2300,6.500245
19880429T0000,5.7802453
19880429T0100,5.480245
19880429T0200,5.3702455
19880429T0300,4.6802454
19880429T0400,5.000245
19880429T0500,5.2002454
19880429T0600,5.360245
19880429T0700,6.4502454
19880429T0800,6.770245
19880429T0900,9.590245
19880429T1000,10.650246
19880429T1100,14.110246
19880429T1200,14.770246
19880429T1300,15.500245
19880429T1400,15.400246
19880429T1500,16.520247
19880429T1600,16.570246
19880429T1700,16.470245
19880429T1800,15.620245
19880429T1900,13.990245
19880429T2000,14.5602455
19880429T2100,12.820246
19880429T2200,11.880245
19880429T2300,8.540245
19880430T0000,7.690245
19880430T0100,6.900245
19880430T0200,7.1802454
19880430T0300,6.380245
19880430T0400,6.3302455
19880430T0500,6.8102455
19880430T0600,7.210245
19880430T0700,9.330245
19880430T0800,10.270246
19880430T0900,12.820246
19880430T1000,13.590245
19880430T1100,16.130245
19880430T1200,16.330246
19880430T1300,17.050245
19880430T1400,17.370245
19880430T1500,17.500246
19880430T1600,17.520245
19880430T1700,17.540245
19880430T1800,16.370245
19880430T1900,15.980246
19880430T2000,16.120245
19880430T2100,14.210245
19880430T2200,12.470245
19880430T2300,10.940246
19880501T0000,10.730246
19880501T0100,10.580245
19880501T0200,10.580245
19880501T0300,9.780245
19880501T0400,9.320246
19880501T0500,9.400246
19880501T0600,9.980246
19880501T0700,10.450245
19880501T0800,11.050245
19880501T0900,14.720245
19880501T1000,15.360246
19880501T1100,19.640245
19880501T1200,19.630245
19880501T1300,20.270245
19880501T1400,20.390245
19880501T1500,21.850245
19880501T1600,22.240246
19880501T1700,22.180244
19880501T1800,20.880245
19880501T1900,19.050245
19880501T2000,18.040245
19880501T2100,15.120245
19880501T2200,14.940246
19880501T2300,14.090245
19880502T0000,14.130245
19880502T0100,14.000245
19880502T0200,13.410245
19880502T0300,13.110246
19880502T0400,12.070246
19880502T0500,12.030245
19880502T0600,12.080245
19880502T0700,12.550245
19880502T0800,12.530245
19880502T0900,13.3102455
19880502T1000,13.400246
19880502T1100,15.080245
19880502T1200,14.950245
19880502T1300,15.140245
19880502T1400,15.170245
19880502T1500,15.780245
19880502T1600,15.770246
19880502T1700,16.300245
19880502T1800,15.450245
19880502T1900,14.260245
19880502T2000,13.690246
19880502T2100,12.150246
19880502T2200,11.840245
19880502T2300,11.630245
19880503T0000,10.460245
19880503T0100,10.650246
19880503T0200,10.290245
19880503T0300,9.270246
19880503T0400,9.630245
19880503T0500,10.100245
19880503T0600,9.980246
19880503T0700,11.080245
19880503T0800,11.300245
19880503T0900,13.550245
19880503T1000,13.910245
19880503T1100,15.690246
19880503T1200,16.080246
19880503T1300,16.380245
19880503T1400,16.220245
19880503T1500,17.700245
19880503T1600,17.880245
19880503T1700,18.110245
19880503T1800,16.190247
19880503T1900,14.440246
19880503T2000,12.990245
19880503T2100,10.530245
19880503T2200,9.960245
19880503T2300,9.480246
19880504T0000,9.530245
19880504T0100,9.920245
19880504T0200,10.110246
19880504T0300,9.390245
19880504T0400,9.670245
19880504T0500,9.240245
19880504T0600,9.410245
19880504T0700,10.610246
19880504T0800,10.850245
19880504T0900,13.540245
19880504T1000,14.470245
19880504T1100,17.780245
19880504T1200,18.120245
19880504T1300,18.230246
19880504T1400,18.210245
19880504T1500,18.140245
19880504T1600,17.560246
19880504T1700,16.040245
19880504T1800,15.510245
19880504T1900,14.450245
19880504T2000,13.690246
19880504T2100,12.3102455
19880504T2200,12.240245
19880504T2300,11.080245
19880505T0000,11.280245
19880505T0100,11.410245
19880505T0200,11.540245
19880505T0300,11.080245
19880505T0400,11.580245
19880505T0500,11.590245
19880505T0600,11.850245
19880505T0700,12.480246
19880505T0800,12.600245
